,record,category,class,pack,name,altName,id
155,records\xpack2\item\equipmentarmor\armband\us_n_brennus.dbr,Armbands,ArmorProtective_Forearm,xpack2,us_n_brennus,Brennus' Armbands,Armbands_Brennus_Armbands
156,records\item\equipmentarmband\mi_e_mummy.dbr,Armbands,ArmorProtective_Forearm,Original,mi_e_mummy,Ceremonial Bracers,Armbands_Ceremonial_Bracers
157,records\item\equipmentarmband\mi_l_mummy.dbr,Armbands,ArmorProtective_Forearm,Original,mi_l_mummy,Ceremonial Bracers,Armbands_Ceremonial_Bracers_1
158,records\item\equipmentarmband\us_n_gebeltjauti.dbr,Armbands,ArmorProtective_Forearm,Original,us_n_gebeltjauti,Chaosbane,Armbands_Chaosbane
159,records\item\equipmentarmband\mi_e_satyrmage.dbr,Armbands,ArmorProtective_Forearm,Original,mi_e_satyrmage,Charm of the Magi,Armbands_Charm_Of_The_Magi
160,records\item\equipmentarmband\mi_l_satyrmage.dbr,Armbands,ArmorProtective_Forearm,Original,mi_l_satyrmage,Charm of the Magi,Armbands_Charm_Of_The_Magi_1
161,records\xpack4\item\equipmentarmor\armband\us_l_chiyouswrath.dbr,Armbands,ArmorProtective_Forearm,xpack4,us_l_chiyouswrath,,Armbands_Chiyouswrath
162,records\xpack2\item\equipmentarmor\armband\u_n_03.dbr,Armbands,ArmorProtective_Forearm,xpack2,u_n_03,Clasp Of The Mothers,Armbands_Clasp_Of_The_Mothers
163,records\item\equipmentarmband\um_e_pythia'sclasp.dbr,Armbands,ArmorProtective_Forearm,Original,um_e_pythia'sclasp,Clasp of the Pythia,Armbands_Clasp_Of_The_Pythia
164,records\xpack3\items\equipmentarmor\armband\um_l_01.dbr,Armbands,ArmorProtective_Forearm,xpack3,um_l_01,Claws of Molech,Armbands_Claws_Of_Molech
165,records\xpack\item\equipmentarmor\armband\mi_e_keresmage.dbr,Armbands,ArmorProtective_Forearm,xpack,mi_e_keresmage,Coil of Ker,Armbands_Coil_Of_Ker
166,records\xpack\item\equipmentarmor\armband\mi_l_keresmage.dbr,Armbands,ArmorProtective_Forearm,xpack,mi_l_keresmage,Coil of Ker,Armbands_Coil_Of_Ker_1
167,records\item\equipmentarmband\um_e_coilofresilience.dbr,Armbands,ArmorProtective_Forearm,Original,um_e_coilofresilience,Coil of Resilience,Armbands_Coil_Of_Resilience
168,records\xpack\item\equipmentarmor\armband\um_n_002.dbr,Armbands,ArmorProtective_Forearm,xpack,um_n_002,Coil of Visions,Armbands_Coil_Of_Visions
169,records\item\equipmentarmband\us_l_conqueror'spanoply.dbr,Armbands,ArmorProtective_Forearm,Original,us_l_conqueror'spanoply,Conqueror's Bracers,Armbands_Conquerors_Bracers
170,records\xpack3\items\equipmentarmor\armband\mi_n_coralguardianmage.dbr,Armbands,ArmorProtective_Forearm,xpack3,mi_n_coralguardianmage,,Armbands_Coralguardianmage
171,records\xpack3\items\equipmentarmor\armband\mi_e_coralguardianmage.dbr,Armbands,ArmorProtective_Forearm,xpack3,mi_e_coralguardianmage,,Armbands_Coralguardianmage_1
172,records\xpack3\items\equipmentarmor\armband\mi_l_coralguardianmage.dbr,Armbands,ArmorProtective_Forearm,xpack3,mi_l_coralguardianmage,,Armbands_Coralguardianmage_2
173,records\xpack3\items\equipmentarmor\armband\mi_n_coralguardianmelee.dbr,Armbands,ArmorProtective_Forearm,xpack3,mi_n_coralguardianmelee,,Armbands_Coralguardianmelee
174,records\xpack3\items\equipmentarmor\armband\mi_e_coralguardianmelee.dbr,Armbands,ArmorProtective_Forearm,xpack3,mi_e_coralguardianmelee,,Armbands_Coralguardianmelee_1
175,records\xpack3\items\equipmentarmor\armband\mi_l_coralguardianmelee.dbr,Armbands,ArmorProtective_Forearm,xpack3,mi_l_coralguardianmelee,,Armbands_Coralguardianmelee_2
176,records\xpack3\items\equipmentarmor\armband\u_l_set04.dbr,Armbands,ArmorProtective_Forearm,xpack3,u_l_set04,Cretaceous Clips,Armbands_Cretaceous_Clips
177,records\item\equipmentarmband\um_e_crystalbracelet.dbr,Armbands,ArmorProtective_Forearm,Original,um_e_crystalbracelet,Crystal Bracelet,Armbands_Crystal_Bracelet
178,records\item\equipmentarmband\us_e_crystallinearray.dbr,Armbands,ArmorProtective_Forearm,Original,us_e_crystallinearray,Crystalline Bracers,Armbands_Crystalline_Bracers
179,records\xpack\item\equipmentarmor\armband\us_n_001.dbr,Armbands,ArmorProtective_Forearm,xpack,us_n_001,Death Touch,Armbands_Death_Touch
180,records\item\equipmentarmband\usm_n_necromancer'shabiliment.dbr,Armbands,ArmorProtective_Forearm,Original,usm_n_necromancer'shabiliment,Deathcuffs,Armbands_Deathcuffs
181,records\item\equipmentarmband\mi_e_arachnos.dbr,Armbands,ArmorProtective_Forearm,Original,mi_e_arachnos,Deathweaver's Armplates,Armbands_Deathweavers_Armplates
182,records\item\equipmentarmband\mi_l_arachnos.dbr,Armbands,ArmorProtective_Forearm,Original,mi_l_arachnos,Deathweaver's Armplates,Armbands_Deathweavers_Armplates_1
183,records\xpack\item\equipmentarmor\armband\z_sleuth01.dbr,Armbands,ArmorProtective_Forearm,xpack,z_sleuth01,Detective's Gloves,Armbands_Detectives_Gloves
184,records\item\equipmentarmband\um_e_diogenes'wrap.dbr,Armbands,ArmorProtective_Forearm,Original,um_e_diogenes'wrap,Diogenes' Wrap,Armbands_Diogenes_Wrap
185,records\item\equipmentarmband\mi_n_djinn.dbr,Armbands,ArmorProtective_Forearm,Original,mi_n_djinn,,Armbands_Djinn
186,records\item\equipmentarmband\mi_e_djinn.dbr,Armbands,ArmorProtective_Forearm,Original,mi_e_djinn,Djinn's Shackles,Armbands_Djinns_Shackles
187,records\item\equipmentarmband\mi_l_djinn.dbr,Armbands,ArmorProtective_Forearm,Original,mi_l_djinn,Djinn's Shackles,Armbands_Djinns_Shackles_1
188,records\xpack4\item\equipmentarmor\armband\us_l_dragonkingstalons.dbr,Armbands,ArmorProtective_Forearm,xpack4,us_l_dragonkingstalons,,Armbands_Dragonkingstalons
189,records\item\equipmentarmband\um_e_dragon'sbreath.dbr,Armbands,ArmorProtective_Forearm,Original,um_e_dragon'sbreath,Dragon's Breath,Armbands_Dragons_Breath
190,records\xpack\item\equipmentarmor\armband\usm_e_001.dbr,Armbands,ArmorProtective_Forearm,xpack,usm_e_001,Dreamweaver's Coil,Armbands_Dreamweavers_Coil
191,records\item\equipmentarmband\usm_e_habilimentsofthedruid.dbr,Armbands,ArmorProtective_Forearm,Original,usm_e_habilimentsofthedruid,Druid's Bracelet,Armbands_Druids_Bracelet
192,records\item\equipmentarmband\mi_n_duneraider.dbr,Armbands,ArmorProtective_Forearm,Original,mi_n_duneraider,,Armbands_Duneraider
193,records\item\equipmentarmband\um_e_elementalist'swraps.dbr,Armbands,ArmorProtective_Forearm,Original,um_e_elementalist'swraps,Elementalist's Wrap,Armbands_Elementalists_Wrap
194,records\xpack3\items\equipmentarmor\armband\mi_n_embalmedpriestmage.dbr,Armbands,ArmorProtective_Forearm,xpack3,mi_n_embalmedpriestmage,,Armbands_Embalmedpriestmage
195,records\xpack3\items\equipmentarmor\armband\mi_e_embalmedpriestmage.dbr,Armbands,ArmorProtective_Forearm,xpack3,mi_e_embalmedpriestmage,,Armbands_Embalmedpriestmage_1
196,records\xpack3\items\equipmentarmor\armband\mi_l_embalmedpriestmage.dbr,Armbands,ArmorProtective_Forearm,xpack3,mi_l_embalmedpriestmage,,Armbands_Embalmedpriestmage_2
197,records\xpack3\items\equipmentarmor\armband\mi_n_embalmedpriestmelee.dbr,Armbands,ArmorProtective_Forearm,xpack3,mi_n_embalmedpriestmelee,,Armbands_Embalmedpriestmelee
198,records\xpack3\items\equipmentarmor\armband\mi_e_embalmedpriestmelee.dbr,Armbands,ArmorProtective_Forearm,xpack3,mi_e_embalmedpriestmelee,,Armbands_Embalmedpriestmelee_1
199,records\xpack3\items\equipmentarmor\armband\mi_l_embalmedpriestmelee.dbr,Armbands,ArmorProtective_Forearm,xpack3,mi_l_embalmedpriestmelee,,Armbands_Embalmedpriestmelee_2
200,records\xpack\item\equipmentarmor\armband\mi_n_empusamage.dbr,Armbands,ArmorProtective_Forearm,xpack,mi_n_empusamage,,Armbands_Empusamage
201,records\item\equipmentarmband\mi_e_boarman.dbr,Armbands,ArmorProtective_Forearm,Original,mi_e_boarman,Enforcer's Bracer,Armbands_Enforcers_Bracer
202,records\item\equipmentarmband\mi_l_boarman.dbr,Armbands,ArmorProtective_Forearm,Original,mi_l_boarman,Enforcer's Bracer,Armbands_Enforcers_Bracer_1
203,records\xpack\item\equipmentarmor\armband\um_l_001.dbr,Armbands,ArmorProtective_Forearm,xpack,um_l_001,Entwined Mark of Calchas,Armbands_Entwined_Mark_Of_Calchas
204,records\item\equipmentarmband\mi_e_wraith.dbr,Armbands,ArmorProtective_Forearm,Original,mi_e_wraith,Ethereal Clasp,Armbands_Ethereal_Clasp
205,records\item\equipmentarmband\mi_l_wraith.dbr,Armbands,ArmorProtective_Forearm,Original,mi_l_wraith,Ethereal Clasp,Armbands_Ethereal_Clasp_1
206,records\item\equipmentarmband\mi_e_tropicalarachnos.dbr,Armbands,ArmorProtective_Forearm,Original,mi_e_tropicalarachnos,Exotic Armguard,Armbands_Exotic_Armguard
207,records\item\equipmentarmband\mi_l_tropicalarachnos.dbr,Armbands,ArmorProtective_Forearm,Original,mi_l_tropicalarachnos,Exotic Armguard,Armbands_Exotic_Armguard_1
208,records\item\equipmentarmband\us_e_legendoffuxi.dbr,Armbands,ArmorProtective_Forearm,Original,us_e_legendoffuxi,Fu Xi's Shackle,Armbands_Fu_Xis_Shackle
209,records\xpack\item\equipmentarmor\armband\u_n_001.dbr,Armbands,ArmorProtective_Forearm,xpack,u_n_001,Gauntlets of Implacable Will,Armbands_Gauntlets_Of_Implacable_Will
210,records\xpack\item\equipmentarmor\armband\u_l_002.dbr,Armbands,ArmorProtective_Forearm,xpack,u_l_002,Gauntlets of the Necrolord,Armbands_Gauntlets_Of_The_Necrolord
211,records\xpack2\item\equipmentarmor\armband\mi_n_draugr.dbr,Armbands,ArmorProtective_Forearm,xpack2,mi_n_draugr,Gauntlets of the Restless King,Armbands_Gauntlets_Of_The_Restless_King
212,records\xpack2\item\equipmentarmor\armband\mi_e_draugr.dbr,Armbands,ArmorProtective_Forearm,xpack2,mi_e_draugr,Gauntlets of the Restless King,Armbands_Gauntlets_Of_The_Restless_King_1
213,records\xpack2\item\equipmentarmor\armband\mi_l_draugr.dbr,Armbands,ArmorProtective_Forearm,xpack2,mi_l_draugr,Gauntlets of the Restless King,Armbands_Gauntlets_Of_The_Restless_King_2
214,records\xpack\item\equipmentarmor\armband\mi_n_gigantesmelee.dbr,Armbands,ArmorProtective_Forearm,xpack,mi_n_gigantesmelee,,Armbands_Gigantesmelee
215,records\xpack\item\equipmentarmor\armband\mi_n_gigantesmelee02.dbr,Armbands,ArmorProtective_Forearm,xpack,mi_n_gigantesmelee02,,Armbands_Gigantesmelee02
216,records\xpack2\item\equipmentarmor\armband\usm_l_allfather.dbr,Armbands,ArmorProtective_Forearm,xpack2,usm_l_allfather,Gloves of the Allfather,Armbands_Gloves_Of_The_Allfather
217,records\xpack\item\equipmentarmor\armband\u_n_002.dbr,Armbands,ArmorProtective_Forearm,xpack,u_n_002,Gloves of the Crimson Guard,Armbands_Gloves_Of_The_Crimson_Guard
218,records\item\equipmentarmband\um_n_glowingbangle.dbr,Armbands,ArmorProtective_Forearm,Original,um_n_glowingbangle,Glowing Bangle,Armbands_Glowing_Bangle
219,records\xpack3\items\equipmentarmor\armband\u_n_01.dbr,Armbands,ArmorProtective_Forearm,xpack3,u_n_01,Goat Wool Pads,Armbands_Goat_Wool_Pads
220,records\item\equipmentarmband\mi_n_goldenskeleton.dbr,Armbands,ArmorProtective_Forearm,Original,mi_n_goldenskeleton,,Armbands_Goldenskeleton
221,records\item\equipmentarmband\mi_n_gorgonarcher.dbr,Armbands,ArmorProtective_Forearm,Original,mi_n_gorgonarcher,,Armbands_Gorgonarcher
222,records\item\equipmentarmband\mi_n_gorgonmelee.dbr,Armbands,ArmorProtective_Forearm,Original,mi_n_gorgonmelee,,Armbands_Gorgonmelee
223,records\xpack3\items\equipmentarmor\armband\um_l_set02.dbr,Armbands,ArmorProtective_Forearm,xpack3,um_l_set02,Grapplers of the Aquanaut,Armbands_Grapplers_Of_The_Aquanaut
224,records\xpack2\item\equipmentarmor\armband\u_e_03.dbr,Armbands,ArmorProtective_Forearm,xpack2,u_e_03,Grimhild's Serpents,Armbands_Grimhilds_Serpents
225,records\xpack\item\equipmentarmor\armband\usm_l_002.dbr,Armbands,ArmorProtective_Forearm,xpack,usm_l_002,Grip of Carnus,Armbands_Grip_Of_Carnus
226,records\xpack4\item\equipmentarmor\armband\us_l_guanyusbracersofrighteousness.dbr,Armbands,ArmorProtective_Forearm,xpack4,us_l_guanyusbracersofrighteousness,,Armbands_Guanyusbracersofrighteousness
227,records\xpack3\items\equipmentarmor\armband\um_e_set05.dbr,Armbands,ArmorProtective_Forearm,xpack3,um_e_set05,Hadopelagian Gloves,Armbands_Hadopelagian_Gloves
228,records\xpack\item\equipmentarmor\armband\us_e_004.dbr,Armbands,ArmorProtective_Forearm,xpack,us_e_004,Harbinger's Bracer,Armbands_Harbingers_Bracer
229,records\item\equipmentarmband\um_n_harmony.dbr,Armbands,ArmorProtective_Forearm,Original,um_n_harmony,Harmony,Armbands_Harmony
230,records\item\equipmentarmband\um_l_heartsongbracelet.dbr,Armbands,ArmorProtective_Forearm,Original,um_l_heartsongbracelet,Heartsong Armlets,Armbands_Heartsong_Armlets
231,records\xpack4\item\equipmentarmor\armband\u_l_henuttanebsornatebracers.dbr,Armbands,ArmorProtective_Forearm,xpack4,u_l_henuttanebsornatebracers,,Armbands_Henuttanebsornatebracers
232,records\xpack3\items\equipmentarmor\armband\mi_n_hesperidemage.dbr,Armbands,ArmorProtective_Forearm,xpack3,mi_n_hesperidemage,,Armbands_Hesperidemage
233,records\xpack3\items\equipmentarmor\armband\mi_e_hesperidemage.dbr,Armbands,ArmorProtective_Forearm,xpack3,mi_e_hesperidemage,,Armbands_Hesperidemage_1
234,records\xpack3\items\equipmentarmor\armband\mi_l_hesperidemage.dbr,Armbands,ArmorProtective_Forearm,xpack3,mi_l_hesperidemage,,Armbands_Hesperidemage_2
235,records\item\equipmentarmband\um_e_hierophant'swinding.dbr,Armbands,ArmorProtective_Forearm,Original,um_e_hierophant'swinding,Hierophant's Winding,Armbands_Hierophants_Winding
236,records\xpack4\item\equipmentarmor\armband\us_l_huangdisbracersofserenity.dbr,Armbands,ArmorProtective_Forearm,xpack4,us_l_huangdisbracersofserenity,,Armbands_Huangdisbracersofserenity
237,records\xpack2\item\equipmentarmor\armband\u_l_02.dbr,Armbands,ArmorProtective_Forearm,xpack2,u_l_02,Hugin and Munin,Armbands_Hugin_And_Munin
238,records\item\equipmentarmband\us_e_hunter'sarmor.dbr,Armbands,ArmorProtective_Forearm,Original,us_e_hunter'sarmor,Hunter's Armguard,Armbands_Hunters_Armguard
239,records\item\equipmentarmband\us_l_huoqubing'srelics.dbr,Armbands,ArmorProtective_Forearm,Original,us_l_huoqubing'srelics,Huo Qubing's Armguards,Armbands_Huo_Qubings_Armguards
240,records\xpack2\item\equipmentarmor\armband\mi_n_fjordmelee.dbr,Armbands,ArmorProtective_Forearm,xpack2,mi_n_fjordmelee,Icescale Bracers,Armbands_Icescale_Bracers
241,records\xpack2\item\equipmentarmor\armband\mi_e_fjordmelee.dbr,Armbands,ArmorProtective_Forearm,xpack2,mi_e_fjordmelee,Icescale Bracers,Armbands_Icescale_Bracers_1
242,records\xpack2\item\equipmentarmor\armband\mi_l_fjordmelee.dbr,Armbands,ArmorProtective_Forearm,xpack2,mi_l_fjordmelee,Icescale Bracers,Armbands_Icescale_Bracers_2
243,records\item\equipmentarmband\us_n_imperialraiment.dbr,Armbands,ArmorProtective_Forearm,Original,us_n_imperialraiment,Imperial Bracers,Armbands_Imperial_Bracers
244,records\xpack4\item\equipmentarmor\armband\u_l_imperialcommand.dbr,Armbands,ArmorProtective_Forearm,xpack4,u_l_imperialcommand,,Armbands_Imperialcommand
245,records\item\equipmentarmband\us_l_eternalwardoftartarus.dbr,Armbands,ArmorProtective_Forearm,Original,us_l_eternalwardoftartarus,Inexorable Grip of Tartarus,Armbands_Inexorable_Grip_Of_Tartarus
246,records\xpack4\item\equipmentarmor\armband\u_l_iniquitysbane.dbr,Armbands,ArmorProtective_Forearm,xpack4,u_l_iniquitysbane,,Armbands_Iniquitysbane
247,records\xpack\item\equipmentarmor\armband\mi_e_lamiamelee.dbr,Armbands,ArmorProtective_Forearm,xpack,mi_e_lamiamelee,Ismene's Bracers,Armbands_Ismenes_Bracers
248,records\xpack\item\equipmentarmor\armband\mi_l_lamiamelee.dbr,Armbands,ArmorProtective_Forearm,xpack,mi_l_lamiamelee,Ismene's Bracers,Armbands_Ismenes_Bracers_1
249,records\item\equipmentarmband\mi_n_jackalmanmage.dbr,Armbands,ArmorProtective_Forearm,Original,mi_n_jackalmanmage,,Armbands_Jackalmanmage
250,records\item\equipmentarmband\mi_n_jackalmanmelee.dbr,Armbands,ArmorProtective_Forearm,Original,mi_n_jackalmanmelee,,Armbands_Jackalmanmelee
251,records\item\equipmentarmband\mi_e_jackalmanmelee.dbr,Armbands,ArmorProtective_Forearm,Original,mi_e_jackalmanmelee,Jackal's Wristguard,Armbands_Jackals_Wristguard
252,records\item\equipmentarmband\mi_l_jackalmanmelee.dbr,Armbands,ArmorProtective_Forearm,Original,mi_l_jackalmanmelee,Jackal's Wristguard,Armbands_Jackals_Wristguard_1
253,records\item\equipmentarmband\us_n_prideofthejadepalace.dbr,Armbands,ArmorProtective_Forearm,Original,us_n_prideofthejadepalace,Jade Bracers,Armbands_Jade_Bracers
254,records\item\equipmentarmband\um_n_jadeclasp.dbr,Armbands,ArmorProtective_Forearm,Original,um_n_jadeclasp,Jade Clasp,Armbands_Jade_Clasp
255,records\xpack2\item\equipmentarmor\armband\us_l_donarsmight.dbr,Armbands,ArmorProtective_Forearm,xpack2,us_l_donarsmight,Jarngreipnr,Armbands_Jarngreipnr
256,records\xpack2\item\equipmentarmor\armband\u_e_02.dbr,Armbands,ArmorProtective_Forearm,xpack2,u_e_02,Jormungandr Guards,Armbands_Jormungandr_Guards
257,records\xpack2\item\equipmentarmor\armband\mi_n_kelpie.dbr,Armbands,ArmorProtective_Forearm,xpack2,mi_n_kelpie,Kelpie Vambrace,Armbands_Kelpie_Vambrace
258,records\xpack2\item\equipmentarmor\armband\mi_e_kelpie.dbr,Armbands,ArmorProtective_Forearm,xpack2,mi_e_kelpie,Kelpie Vambrace,Armbands_Kelpie_Vambrace_1
259,records\xpack2\item\equipmentarmor\armband\mi_l_kelpie.dbr,Armbands,ArmorProtective_Forearm,xpack2,mi_l_kelpie,Kelpie Vambrace,Armbands_Kelpie_Vambrace_2
260,records\xpack\item\equipmentarmor\armband\mi_n_keresmage.dbr,Armbands,ArmorProtective_Forearm,xpack,mi_n_keresmage,,Armbands_Keresmage
261,records\xpack4\item\equipmentarmor\armband\us_l_kiyasarmbandsofchannelling.dbr,Armbands,ArmorProtective_Forearm,xpack4,us_l_kiyasarmbandsofchannelling,,Armbands_Kiyasarmbandsofchannelling
262,records\xpack\item\equipmentarmor\armband\z_asia01.dbr,Armbands,ArmorProtective_Forearm,xpack,z_asia01,Kurokote,Armbands_Kurokote
263,records\item\equipmentarmband\us_n_labyrinthinearmor.dbr,Armbands,ArmorProtective_Forearm,Original,us_n_labyrinthinearmor,Labyrinthine Bracers,Armbands_Labyrinthine_Bracers
264,records\xpack\item\equipmentarmor\armband\mi_n_lamiamelee.dbr,Armbands,ArmorProtective_Forearm,xpack,mi_n_lamiamelee,,Armbands_Lamiamelee
265,records\xpack\item\equipmentarmor\armband\mi_n_troglodytemelee.dbr,Armbands,ArmorProtective_Forearm,xpack,mi_n_troglodytemelee,Lar,Armbands_Lar
266,records\xpack\item\equipmentarmor\armband\mi_e_troglodytemelee.dbr,Armbands,ArmorProtective_Forearm,xpack,mi_e_troglodytemelee,Lar,Armbands_Lar_1
267,records\xpack\item\equipmentarmor\armband\mi_l_troglodytemelee.dbr,Armbands,ArmorProtective_Forearm,xpack,mi_l_troglodytemelee,Lar,Armbands_Lar_2
268,records\item\equipmentarmband\us_n_lazarusarmor.dbr,Armbands,ArmorProtective_Forearm,Original,us_n_lazarusarmor,Lazarus Bracers,Armbands_Lazarus_Bracers
269,records\xpack\item\equipmentarmor\armband\us_l_001.dbr,Armbands,ArmorProtective_Forearm,xpack,us_l_001,Legionnaire's Gauntlets,Armbands_Legionnaires_Gauntlets
270,records\item\equipmentarmband\um_e_lethargy.dbr,Armbands,ArmorProtective_Forearm,Original,um_e_lethargy,Lethargy,Armbands_Lethargy
271,records\item\equipmentarmband\mi_e_jackalmanmage.dbr,Armbands,ArmorProtective_Forearm,Original,mi_e_jackalmanmage,Lupine Bracelet,Armbands_Lupine_Bracelet
272,records\item\equipmentarmband\mi_l_jackalmanmage.dbr,Armbands,ArmorProtective_Forearm,Original,mi_l_jackalmanmage,Lupine Bracelet,Armbands_Lupine_Bracelet_1
273,records\xpack\item\equipmentarmor\armband\mi_n_machaemelee.dbr,Armbands,ArmorProtective_Forearm,xpack,mi_n_machaemelee,,Armbands_Machaemelee
274,records\xpack4\item\equipmentarmor\armband\u_l_mandateofheaven.dbr,Armbands,ArmorProtective_Forearm,xpack4,u_l_mandateofheaven,,Armbands_Mandateofheaven
275,records\item\equipmentarmband\mi_e_neanderthalmelee.dbr,Armbands,ArmorProtective_Forearm,Original,mi_e_neanderthalmelee,Marauder's Armguard,Armbands_Marauders_Armguard
276,records\item\equipmentarmband\mi_l_neanderthalmelee.dbr,Armbands,ArmorProtective_Forearm,Original,mi_l_neanderthalmelee,Marauder's Armguard,Armbands_Marauders_Armguard_1
277,records\xpack2\item\equipmentarmor\armband\mi_n_dvergrmelee.dbr,Armbands,ArmorProtective_Forearm,xpack2,mi_n_dvergrmelee,Master Forge Armbands,Armbands_Master_Forge_Armbands
278,records\xpack2\item\equipmentarmor\armband\mi_e_dvergrmelee.dbr,Armbands,ArmorProtective_Forearm,xpack2,mi_e_dvergrmelee,Master Forge Armbands,Armbands_Master_Forge_Armbands_1
279,records\xpack2\item\equipmentarmor\armband\mi_l_dvergrmelee.dbr,Armbands,ArmorProtective_Forearm,xpack2,mi_l_dvergrmelee,Master Forge Armbands,Armbands_Master_Forge_Armbands_2
280,records\item\equipmentarmband\mi_e_telkine.dbr,Armbands,ArmorProtective_Forearm,Original,mi_e_telkine,Megalesios' Seal,Armbands_Megalesios_Seal
281,records\item\equipmentarmband\mi_l_telkine.dbr,Armbands,ArmorProtective_Forearm,Original,mi_l_telkine,Megalesios' Seal,Armbands_Megalesios_Seal_1
282,records\xpack3\items\equipmentarmor\armband\u_l_01.dbr,Armbands,ArmorProtective_Forearm,xpack3,u_l_01,Melquart's Works,Armbands_Melquarts_Works
283,records\xpack\item\equipmentarmor\armband\us_e_001.dbr,Armbands,ArmorProtective_Forearm,xpack,us_e_001,Menelaus' Grip,Armbands_Menelaus_Grip
284,records\xpack4\item\equipmentarmor\armband\u_l_mightoftheancestors.dbr,Armbands,ArmorProtective_Forearm,xpack4,u_l_mightoftheancestors,,Armbands_Mightoftheancestors
285,records\item\equipmentarmband\um_n_mindlash.dbr,Armbands,ArmorProtective_Forearm,Original,um_n_mindlash,Mindlash,Armbands_Mindlash
286,records\item\equipmentarmband\mi_n_minotaur.dbr,Armbands,ArmorProtective_Forearm,Original,mi_n_minotaur,,Armbands_Minotaur
287,records\xpack3\items\equipmentarmor\armband\mi_n_monkeymanmage.dbr,Armbands,ArmorProtective_Forearm,xpack3,mi_n_monkeymanmage,,Armbands_Monkeymanmage
288,records\xpack3\items\equipmentarmor\armband\mi_e_monkeymanmage.dbr,Armbands,ArmorProtective_Forearm,xpack3,mi_e_monkeymanmage,,Armbands_Monkeymanmage_1
289,records\xpack3\items\equipmentarmor\armband\mi_l_monkeymanmage.dbr,Armbands,ArmorProtective_Forearm,xpack3,mi_l_monkeymanmage,,Armbands_Monkeymanmage_2
