Difficulty,Affix Type,Affix,"% Affix weight
(inside rand table)","% Affix drop chance
(all rand tables)","Table
DB Record","Randomizer
DB Record",dbr,pack,record
Legendary,Suffix,of Barbs,5.479452054794519,0.23823704586063102,xpack/torsomage_l04.dbr,retaliation_pierce_03.dbr,retaliation_pierce_03.dbr,Original,records\item\lootmagicalaffixes\Suffix\default\retaliation_pierce_03.dbr
Legendary,Suffix,of Refuge,0.09132420091324199,0.00397061743101052,xpack/torsomage_l04.dbr,rare_da%protect_01.dbr,rare_da%protect_01.dbr,Original,records\item\lootmagicalaffixes\Suffix\default\rare_da%protect_01.dbr
Legendary,Suffix,of Vengeance,7.305936073059359,0.317649394480842,xpack/torsomage_l04.dbr,retaliation_leechlife_03.dbr,retaliation_leechlife_03.dbr,Original,records\item\lootmagicalaffixes\Suffix\default\retaliation_leechlife_03.dbr
Legendary,Suffix,of Mastery,2.28310502283105,0.09926543577526299,xpack/torsomage_l04.dbr,character_abilitydefensive_06.dbr,character_abilitydefensive_06.dbr,Original,records\item\lootmagicalaffixes\Suffix\default\character_abilitydefensive_06.dbr
Legendary,Suffix,of the Gods,1.00456621004566,0.0436767917411157,xpack/torsomage_l04.dbr,xpack/rare_healthmanatotaldmg_03.dbr,rare_healthmanatotaldmg_03.dbr,xpack,records\xpack\item\lootmagicalaffixes\Suffix\default\rare_healthmanatotaldmg_03.dbr
Legendary,Suffix,of Asylum,0.273972602739726,0.0119118522930316,xpack/torsomage_l04.dbr,rare_da%protect_02.dbr,rare_da%protect_02.dbr,Original,records\item\lootmagicalaffixes\Suffix\default\rare_da%protect_02.dbr
Legendary,Suffix,of Might,10.958904109589,0.4764740917212629,xpack/torsomage_l04.dbr,character_attributestrength_05.dbr,character_attributestrength_05.dbr,Original,records\item\lootmagicalaffixes\Suffix\default\character_attributestrength_05.dbr
Legendary,Suffix,of Fortitude,3.6529680365296797,0.158824697240421,xpack/torsomage_l04.dbr,xpack/defensive_resistsleep_03.dbr,defensive_resistsleep_03.dbr,xpack,records\xpack\item\lootmagicalaffixes\Suffix\default\defensive_resistsleep_03.dbr
Legendary,Suffix,of Sanctuary,0.547945205479452,0.0238237045860631,xpack/torsomage_l04.dbr,rare_da%protect_03.dbr,rare_da%protect_03.dbr,Original,records\item\lootmagicalaffixes\Suffix\default\rare_da%protect_03.dbr
Legendary,Suffix,of the Glade,0.36529680365296796,0.0158824697240421,xpack/torsomage_l04.dbr,rare_glade_armor_01.dbr,rare_glade_armor_01.dbr,Original,records\item\lootmagicalaffixes\Suffix\default\rare_glade_armor_01.dbr
Legendary,Suffix,of the Wilds,0.9132420091324199,0.0397061743101052,xpack/torsomage_l04.dbr,rare_pierceret%life_01.dbr,rare_pierceret%life_01.dbr,Original,records\item\lootmagicalaffixes\Suffix\default\rare_pierceret%life_01.dbr
Legendary,Suffix,of Expertise,0.45662100456620996,0.0198530871550526,xpack/torsomage_l04.dbr,character_abilitydefensive_05.dbr,character_abilitydefensive_05.dbr,Original,records\item\lootmagicalaffixes\Suffix\default\character_abilitydefensive_05.dbr
Legendary,Suffix,of Erudition,10.958904109589,0.4764740917212629,xpack/torsomage_l04.dbr,character_attributeintelligence_05.dbr,character_attributeintelligence_05.dbr,Original,records\item\lootmagicalaffixes\Suffix\default\character_attributeintelligence_05.dbr
Legendary,Suffix,of Respite,0.9132420091324199,0.0397061743101052,xpack/torsomage_l04.dbr,xpack/rare_chancetoresistall_03.dbr,rare_chancetoresistall_03.dbr,xpack,records\xpack\item\lootmagicalaffixes\Suffix\default\rare_chancetoresistall_03.dbr
Legendary,Suffix,of Immortality,10.958904109589,0.4764740917212629,xpack/torsomage_l04.dbr,character_attributelife_06.dbr,character_attributelife_06.dbr,Original,records\item\lootmagicalaffixes\Suffix\default\character_attributelife_06.dbr
Legendary,Suffix,of Power,10.958904109589,0.4764740917212629,xpack/torsomage_l04.dbr,character_attributeenergy_05.dbr,character_attributeenergy_05.dbr,Original,records\item\lootmagicalaffixes\Suffix\default\character_attributeenergy_05.dbr
Legendary,Suffix,of Shelter,1.46118721461187,0.0635298788961683,xpack/torsomage_l04.dbr,defensive_%protection_02.dbr,defensive_%protection_02.dbr,Original,records\item\lootmagicalaffixes\Suffix\default\defensive_%protection_02.dbr
Legendary,Suffix,of Regeneration,7.305936073059359,0.317649394480842,xpack/torsomage_l04.dbr,character_regenlife_05.dbr,character_regenlife_05.dbr,Original,records\item\lootmagicalaffixes\Suffix\default\character_regenlife_05.dbr
Legendary,Suffix,of Supremacy,2.7397260273972597,0.119118522930316,xpack/torsomage_l04.dbr,character_abilitydefensive_07.dbr,character_abilitydefensive_07.dbr,Original,records\item\lootmagicalaffixes\Suffix\default\character_abilitydefensive_07.dbr
Legendary,Suffix,of Feasting,2.0837674515524096,0.0905985848501046,xpack/staff_l04.dbr,offensive_damage%lifeleech_01.dbr,offensive_damage%lifeleech_01.dbr,Original,records\item\lootmagicalaffixes\Suffix\default\offensive_damage%lifeleech_01.dbr
Legendary,Suffix,of Foresight,1.0418837257762,0.0452992924250523,xpack/staff_l04.dbr,rare_%int%energy_01.dbr,rare_%int%energy_01.dbr,Original,records\item\lootmagicalaffixes\Suffix\default\rare_%int%energy_01.dbr
Legendary,Suffix,of Torture,1.0418837257762,0.0452992924250523,xpack/staff_l04.dbr,xpack/rare_-%speedbleeddmg%bleed_03.dbr,rare_-%speedbleeddmg%bleed_03.dbr,xpack,records\xpack\item\lootmagicalaffixes\Suffix\default\rare_-%speedbleeddmg%bleed_03.dbr
Legendary,Suffix,of Prowess,1.0418837257762,0.0452992924250523,xpack/staff_l04.dbr,character_abilitydefensive_04.dbr,character_abilitydefensive_04.dbr,Original,records\item\lootmagicalaffixes\Suffix\default\character_abilitydefensive_04.dbr
Legendary,Suffix,of Grace,12.5026047093144,0.5435915091006279,xpack/staff_l04.dbr,character_attributedexterity_05.dbr,character_attributedexterity_05.dbr,Original,records\item\lootmagicalaffixes\Suffix\default\character_attributedexterity_05.dbr
Legendary,Suffix,of Speed,4.16753490310481,0.18119716970020897,xpack/staff_l04.dbr,character_speedattack_03.dbr,character_speedattack_03.dbr,Original,records\item\lootmagicalaffixes\Suffix\default\character_speedattack_03.dbr
Legendary,Suffix,of Focus,1.5628255886643099,0.0679489386375785,xpack/staff_l04.dbr,character_cooldownreduction_03.dbr,character_cooldownreduction_03.dbr,Original,records\item\lootmagicalaffixes\Suffix\default\character_cooldownreduction_03.dbr
Legendary,Suffix,of Divination,0.5209418628881021,0.0226496462125262,xpack/staff_l04.dbr,rare_%int%energy_03.dbr,rare_%int%energy_03.dbr,Original,records\item\lootmagicalaffixes\Suffix\default\rare_%int%energy_03.dbr
Legendary,Suffix,of Rumination,0.250052094186289,0.0108718301820126,xpack/staff_l04.dbr,character_cooldownreduction_02.dbr,character_cooldownreduction_02.dbr,Original,records\item\lootmagicalaffixes\Suffix\default\character_cooldownreduction_02.dbr
Legendary,Suffix,of the Betrayer,1.0418837257762,0.0452992924250523,xpack/staff_l04.dbr,rare_betrayer_01.dbr,rare_betrayer_01.dbr,Original,records\item\lootmagicalaffixes\Suffix\default\rare_betrayer_01.dbr
Legendary,Suffix,of Harrowing,1.0418837257762,0.0452992924250523,xpack/staff_l04.dbr,xpack/rare_%life+%stun_01.dbr,rare_%life+%stun_01.dbr,xpack,records\xpack\item\lootmagicalaffixes\Suffix\default\rare_%life+%stun_01.dbr
Legendary,Suffix,of Augury,1.0418837257762,0.0452992924250523,xpack/staff_l04.dbr,rare_%int%energy_02.dbr,rare_%int%energy_02.dbr,Original,records\item\lootmagicalaffixes\Suffix\default\rare_%int%energy_02.dbr
Legendary,Suffix,of Concentration,0.250052094186289,0.0108718301820126,xpack/staff_l04.dbr,character_cooldownreduction_01.dbr,character_cooldownreduction_01.dbr,Original,records\item\lootmagicalaffixes\Suffix\default\character_cooldownreduction_01.dbr
Legendary,Suffix,of Haste,4.16753490310481,0.18119716970020897,xpack/staff_l04.dbr,character_speedattack_02.dbr,character_speedattack_02.dbr,Original,records\item\lootmagicalaffixes\Suffix\default\character_speedattack_02.dbr
Legendary,Suffix,of Trickery,2.0837674515524096,0.0905985848501046,xpack/staff_l04.dbr,rare_speedattack%dodge_01.dbr,rare_speedattack%dodge_01.dbr,Original,records\item\lootmagicalaffixes\Suffix\default\rare_speedattack%dodge_01.dbr
Legendary,Suffix,of Dazing,2.0837674515524096,0.0905985848501046,xpack/staff_l04.dbr,offensive_stun_01.dbr,offensive_stun_01.dbr,Original,records\item\lootmagicalaffixes\Suffix\default\offensive_stun_01.dbr
Legendary,Suffix,of the Siren,1.5628255886643099,0.0679489386375785,xpack/staff_l04.dbr,rare_siren_01.dbr,rare_siren_01.dbr,Original,records\item\lootmagicalaffixes\Suffix\default\rare_siren_01.dbr
Legendary,Suffix,of Necromancy,3.12565117732861,0.13589787727515698,xpack/staff_l04.dbr,offensive_+%damage to undead_01.dbr,offensive_+%damage to undead_01.dbr,Original,records\item\lootmagicalaffixes\Suffix\default\offensive_+%damage to undead_01.dbr
Legendary,Suffix,of Devouring,4.16753490310481,0.18119716970020897,xpack/staff_l04.dbr,offensive_damage%lifeleech_02.dbr,offensive_damage%lifeleech_02.dbr,Original,records\item\lootmagicalaffixes\Suffix\default\offensive_damage%lifeleech_02.dbr
Legendary,Suffix,of Enslavement,3.12565117732861,0.13589787727515698,xpack/staff_l04.dbr,xpack/petbonus_healtharmor_03.dbr,petbonus_healtharmor_03.dbr,xpack,records\xpack\item\lootmagicalaffixes\Suffix\default\petbonus_healtharmor_03.dbr
Legendary,Suffix,of Erudition,12.5026047093144,0.5435915091006279,xpack/staff_l04.dbr,character_attributeintelligence_05.dbr,character_attributeintelligence_05.dbr,Original,records\item\lootmagicalaffixes\Suffix\default\character_attributeintelligence_05.dbr
Legendary,Suffix,of Demonology,6.25130235465722,0.27179575455031396,xpack/staff_l04.dbr,offensive_+%damage to demons_01.dbr,offensive_+%damage to demons_01.dbr,Original,records\item\lootmagicalaffixes\Suffix\default\offensive_+%damage to demons_01.dbr
Legendary,Suffix,of Alacrity,6.25130235465722,0.27179575455031396,xpack/staff_l04.dbr,character_speedattack_04.dbr,character_speedattack_04.dbr,Original,records\item\lootmagicalaffixes\Suffix\default\character_speedattack_04.dbr
Legendary,Suffix,of Immortality,12.5026047093144,0.5435915091006279,xpack/staff_l04.dbr,character_attributelife_06.dbr,character_attributelife_06.dbr,Original,records\item\lootmagicalaffixes\Suffix\default\character_attributelife_06.dbr
Legendary,Suffix,of Nightmares,1.0418837257762,0.0452992924250523,xpack/staff_l04.dbr,xpack/rare_lifedmgreducedresist_03.dbr,rare_lifedmgreducedresist_03.dbr,xpack,records\xpack\item\lootmagicalaffixes\Suffix\default\rare_lifedmgreducedresist_03.dbr
Legendary,Suffix,of Power,12.5026047093144,0.5435915091006279,xpack/staff_l04.dbr,character_attributeenergy_05.dbr,character_attributeenergy_05.dbr,Original,records\item\lootmagicalaffixes\Suffix\default\character_attributeenergy_05.dbr
Legendary,Suffix,of Endowment,1.0418837257762,0.0452992924250523,xpack/staff_l04.dbr,character_abilitydefensive_03.dbr,character_abilitydefensive_03.dbr,Original,records\item\lootmagicalaffixes\Suffix\default\character_abilitydefensive_03.dbr
Legendary,Suffix,of Necromancy,9.1324200913242,0.39706174310105197,xpack/clubb_l04.dbr,offensive_+%damage to undead_01.dbr,offensive_+%damage to undead_01.dbr,Original,records\item\lootmagicalaffixes\Suffix\default\offensive_+%damage to undead_01.dbr
Legendary,Suffix,of Havoc,2.28310502283105,0.09926543577526299,xpack/clubb_l04.dbr,rare_%damagestun_03.dbr,rare_%damagestun_03.dbr,Original,records\item\lootmagicalaffixes\Suffix\default\rare_%damagestun_03.dbr
Legendary,Suffix,of Demonology,9.1324200913242,0.39706174310105197,xpack/clubb_l04.dbr,offensive_+%damage to demons_01.dbr,offensive_+%damage to demons_01.dbr,Original,records\item\lootmagicalaffixes\Suffix\default\offensive_+%damage to demons_01.dbr
Legendary,Suffix,of Sulfur,8.21917808219178,0.35735556879094704,xpack/clubb_l04.dbr,offensive_+%fire_03.dbr,offensive_+%fire_03.dbr,Original,records\item\lootmagicalaffixes\Suffix\default\offensive_+%fire_03.dbr
Legendary,Suffix,of Devouring,9.1324200913242,0.39706174310105197,xpack/clubb_l04.dbr,offensive_damage%lifeleech_02.dbr,offensive_damage%lifeleech_02.dbr,Original,records\item\lootmagicalaffixes\Suffix\default\offensive_damage%lifeleech_02.dbr
Legendary,Suffix,of the Betrayer,1.5220700152206998,0.0661769571835087,xpack/clubb_l04.dbr,rare_betrayer_01.dbr,rare_betrayer_01.dbr,Original,records\item\lootmagicalaffixes\Suffix\default\rare_betrayer_01.dbr
Legendary,Suffix,of Feasting,3.0441400304413997,0.132353914367017,xpack/clubb_l04.dbr,offensive_damage%lifeleech_01.dbr,offensive_damage%lifeleech_01.dbr,Original,records\item\lootmagicalaffixes\Suffix\default\offensive_damage%lifeleech_01.dbr
Legendary,Suffix,of Chaos,1.5220700152206998,0.0661769571835087,xpack/clubb_l04.dbr,rare_%damagestun_02.dbr,rare_%damagestun_02.dbr,Original,records\item\lootmagicalaffixes\Suffix\default\rare_%damagestun_02.dbr
Legendary,Suffix,of Stunning,3.0441400304413997,0.132353914367017,xpack/clubb_l04.dbr,offensive_stun_02.dbr,offensive_stun_02.dbr,Original,records\item\lootmagicalaffixes\Suffix\default\offensive_stun_02.dbr
Legendary,Suffix,of Annihilation,13.698630136986301,0.595592614651578,xpack/clubb_l04.dbr,offensive_+%damage_04.dbr,offensive_+%damage_04.dbr,Original,records\item\lootmagicalaffixes\Suffix\default\offensive_+%damage_04.dbr
Legendary,Suffix,of the Siren,2.28310502283105,0.09926543577526299,xpack/clubb_l04.dbr,rare_siren_01.dbr,rare_siren_01.dbr,Original,records\item\lootmagicalaffixes\Suffix\default\rare_siren_01.dbr
Legendary,Suffix,of the Storm,8.21917808219178,0.35735556879094704,xpack/clubb_l04.dbr,offensive_+%lightning_03.dbr,offensive_+%lightning_03.dbr,Original,records\item\lootmagicalaffixes\Suffix\default\offensive_+%lightning_03.dbr
Legendary,Suffix,of Ruin,18.2648401826484,0.7941234862021039,xpack/clubb_l04.dbr,offensive_reducedprotection_04.dbr,offensive_reducedprotection_04.dbr,Original,records\item\lootmagicalaffixes\Suffix\default\offensive_reducedprotection_04.dbr
Legendary,Suffix,of Rime,8.21917808219178,0.35735556879094704,xpack/clubb_l04.dbr,offensive_+%cold_03.dbr,offensive_+%cold_03.dbr,Original,records\item\lootmagicalaffixes\Suffix\default\offensive_+%cold_03.dbr
Legendary,Suffix,of Paralysis,2.28310502283105,0.09926543577526299,xpack/clubb_l04.dbr,offensive_stun_03.dbr,offensive_stun_03.dbr,Original,records\item\lootmagicalaffixes\Suffix\default\offensive_stun_03.dbr
Legendary,Prefix,Stalwart,17.035775127768304,1.31044424059756,xpack/torsomelee_l04.dbr,defensive_protection_07.dbr,defensive_protection_07.dbr,Original,records\item\lootmagicalaffixes\Prefix\default\defensive_protection_07.dbr
Legendary,Prefix,Resistant,0.42589437819420795,0.0327611060149391,xpack/torsomelee_l04.dbr,defensive_resistmulti_lightningcold_03.dbr,defensive_resistmulti_lightningcold_03.dbr,Original,records\item\lootmagicalaffixes\Prefix\default\defensive_resistmulti_lightningcold_03.dbr
Legendary,Prefix,Resistant,8.51788756388416,0.655222120298781,xpack/torsomelee_l04.dbr,defensive_resistfire_03.dbr,defensive_resistfire_03.dbr,Original,records\item\lootmagicalaffixes\Prefix\default\defensive_resistfire_03.dbr
Legendary,Prefix,Honor Guard’s,0.56785917092561,0.0436814746865854,xpack/torsomelee_l04.dbr,rare_honorguards_04.dbr,rare_honorguards_04.dbr,Original,records\item\lootmagicalaffixes\Prefix\default\rare_honorguards_04.dbr
Legendary,Prefix,Staunch,5.678591709256099,0.43681474686585403,xpack/torsomelee_l04.dbr,defensive_protection_06.dbr,defensive_protection_06.dbr,Original,records\item\lootmagicalaffixes\Prefix\default\defensive_protection_06.dbr
Legendary,Prefix,Savant's,2.27143668370244,0.17472589874634198,xpack/torsomelee_l04.dbr,character_attributeenergy_04.dbr,character_attributeenergy_04.dbr,Original,records\item\lootmagicalaffixes\Prefix\default\character_attributeenergy_04.dbr
Legendary,Prefix,Resistant,0.42589437819420795,0.0327611060149391,xpack/torsomelee_l04.dbr,defensive_resistmulti_coldfire_03.dbr,defensive_resistmulti_coldfire_03.dbr,Original,records\item\lootmagicalaffixes\Prefix\default\defensive_resistmulti_coldfire_03.dbr
Legendary,Prefix,Resistant,8.51788756388416,0.655222120298781,xpack/torsomelee_l04.dbr,defensive_resistcold_03.dbr,defensive_resistcold_03.dbr,Original,records\item\lootmagicalaffixes\Prefix\default\defensive_resistcold_03.dbr
Legendary,Prefix,Juggernaut’s,1.13571834185122,0.0873629493731708,xpack/torsomelee_l04.dbr,rare_juggernaught'sarmor_01.dbr,rare_juggernaught'sarmor_01.dbr,Original,records\item\lootmagicalaffixes\Prefix\default\rare_juggernaught'sarmor_01.dbr
Legendary,Prefix,Veteran’s,1.22089721749006,0.0939151705761587,xpack/torsomelee_l04.dbr,rare_veteransarmor_01.dbr,rare_veteransarmor_01.dbr,Original,records\item\lootmagicalaffixes\Prefix\default\rare_veteransarmor_01.dbr
Legendary,Prefix,Honor Guard’s,0.227143668370244,0.0174725898746342,xpack/torsomelee_l04.dbr,rare_honorguards_05.dbr,rare_honorguards_05.dbr,Original,records\item\lootmagicalaffixes\Prefix\default\rare_honorguards_05.dbr
Legendary,Prefix,Resistant,0.42589437819420795,0.0327611060149391,xpack/torsomelee_l04.dbr,defensive_resistmulti_firelightning_03.dbr,defensive_resistmulti_firelightning_03.dbr,Original,records\item\lootmagicalaffixes\Prefix\default\defensive_resistmulti_firelightning_03.dbr
Legendary,Prefix,Sage's,8.51788756388416,0.655222120298781,xpack/torsomelee_l04.dbr,character_attributeenergy_06.dbr,character_attributeenergy_06.dbr,Original,records\item\lootmagicalaffixes\Prefix\default\character_attributeenergy_06.dbr
Legendary,Prefix,Mountaineer’s,1.07893242475866,0.0829948019045123,xpack/torsomelee_l04.dbr,rare_mountaineers_01.dbr,rare_mountaineers_01.dbr,Original,records\item\lootmagicalaffixes\Prefix\default\rare_mountaineers_01.dbr
Legendary,Prefix,Honor Guard’s,0.738216922203294,0.056785917092561,xpack/torsomelee_l04.dbr,rare_honorguards_03.dbr,rare_honorguards_03.dbr,Original,records\item\lootmagicalaffixes\Prefix\default\rare_honorguards_03.dbr
Legendary,Prefix,Robust,0.369108461101647,0.0283929585462805,xpack/torsomelee_l04.dbr,rare_strlife_02.dbr,rare_strlife_02.dbr,Original,records\item\lootmagicalaffixes\Prefix\default\rare_strlife_02.dbr
Legendary,Prefix,Hale,0.312322544009086,0.024024811077622003,xpack/torsomelee_l04.dbr,rare_strlife_03.dbr,rare_strlife_03.dbr,Original,records\item\lootmagicalaffixes\Prefix\default\rare_strlife_03.dbr
Legendary,Prefix,Philosopher's,4.54287336740488,0.349451797492683,xpack/torsomelee_l04.dbr,character_attributeenergy_05.dbr,character_attributeenergy_05.dbr,Original,records\item\lootmagicalaffixes\Prefix\default\character_attributeenergy_05.dbr
Legendary,Prefix,Purifying,8.51788756388416,0.655222120298781,xpack/torsomelee_l04.dbr,defensive_resistpoison_04.dbr,defensive_resistpoison_04.dbr,Original,records\item\lootmagicalaffixes\Prefix\default\defensive_resistpoison_04.dbr
Legendary,Prefix,Transcendent,0.56785917092561,0.0436814746865854,xpack/torsomelee_l04.dbr,xpack/rare_allresists_01.dbr,rare_allresists_01.dbr,xpack,records\xpack\item\lootmagicalaffixes\Prefix\default\rare_allresists_01.dbr
Legendary,Prefix,Weightless,8.17717206132879,0.62901323548683,xpack/torsomelee_l04.dbr,character_reducedequipreq_03.dbr,character_reducedequipreq_03.dbr,Original,records\item\lootmagicalaffixes\Prefix\default\character_reducedequipreq_03.dbr
Legendary,Prefix,Kingly,2.27143668370244,0.17472589874634198,xpack/torsomelee_l04.dbr,rare_kingly_01.dbr,rare_kingly_01.dbr,Original,records\item\lootmagicalaffixes\Prefix\default\rare_kingly_01.dbr
Legendary,Prefix,Dazzling,0.7098239636570128,0.0546018433582318,xpack/torsomelee_l04.dbr,xpack/rare_demonprotectstrarmor_04.dbr,rare_demonprotectstrarmor_04.dbr,xpack,records\xpack\item\lootmagicalaffixes\Prefix\default\rare_demonprotectstrarmor_04.dbr
Legendary,Prefix,Resistant,8.51788756388416,0.655222120298781,xpack/torsomelee_l04.dbr,defensive_resistlightning_03.dbr,defensive_resistlightning_03.dbr,Original,records\item\lootmagicalaffixes\Prefix\default\defensive_resistlightning_03.dbr
Legendary,Prefix,Defiled,0.454287336740488,0.0349451797492683,xpack/torsomelee_l04.dbr,xpack/rare_negregenpoisonretal%poison_03.dbr,rare_negregenpoisonretal%poison_03.dbr,xpack,records\xpack\item\lootmagicalaffixes\Prefix\default\rare_negregenpoisonretal%poison_03.dbr
Legendary,Prefix,Hardy,0.255536626916525,0.0196566636089634,xpack/torsomelee_l04.dbr,rare_strlife_01.dbr,rare_strlife_01.dbr,Original,records\item\lootmagicalaffixes\Prefix\default\rare_strlife_01.dbr
Legendary,Prefix,Impenetrable,8.51788756388416,0.655222120298781,xpack/torsomelee_l04.dbr,defensive_resistpierce_04.dbr,defensive_resistpierce_04.dbr,Original,records\item\lootmagicalaffixes\Prefix\default\defensive_resistpierce_04.dbr
Legendary,Prefix,Assassin's,6.78119349005425,0.521630268465712,xpack/swordb_l04.dbr,character_skillmasteryd_02.dbr,character_skillmasteryd_02.dbr,Original,records\item\lootmagicalaffixes\Prefix\default\character_skillmasteryd_02.dbr
Legendary,Prefix,Relentless,1.80831826401447,0.13910140492419001,xpack/swordb_l04.dbr,rare_%dmgatkspd_01.dbr,rare_%dmgatkspd_01.dbr,Original,records\item\lootmagicalaffixes\Prefix\default\rare_%dmgatkspd_01.dbr
Legendary,Prefix,Dreadful,2.16998191681736,0.166921685909028,xpack/swordb_l04.dbr,rare_dreadful_weapon_05.dbr,rare_dreadful_weapon_05.dbr,Original,records\item\lootmagicalaffixes\Prefix\default\rare_dreadful_weapon_05.dbr
Legendary,Prefix,Veteran’s,4.33996383363472,0.333843371818055,xpack/swordb_l04.dbr,rare_veteransweapon_01.dbr,rare_veteransweapon_01.dbr,Original,records\item\lootmagicalaffixes\Prefix\default\rare_veteransweapon_01.dbr
Legendary,Prefix,Relentless,2.4412296564195297,0.187786896647656,xpack/swordb_l04.dbr,rare_%dmgatkspd_01.dbr,rare_%dmgatkspd_01.dbr,Original,records\item\lootmagicalaffixes\Prefix\default\rare_%dmgatkspd_01.dbr
Legendary,Prefix,Murderous,2.2603978300180803,0.17387675615523698,xpack/swordb_l04.dbr,rare_oa%currentlife_02.dbr,rare_oa%currentlife_02.dbr,Original,records\item\lootmagicalaffixes\Prefix\default\rare_oa%currentlife_02.dbr
Legendary,Prefix,Treacherous,2.2603978300180803,0.17387675615523698,xpack/swordb_l04.dbr,rare_oa%currentlife_01.dbr,rare_oa%currentlife_01.dbr,Original,records\item\lootmagicalaffixes\Prefix\default\rare_oa%currentlife_01.dbr
Legendary,Prefix,Puncturing,1.1754068716094,0.0904159132007233,xpack/swordb_l04.dbr,rare_piercebleed_04.dbr,rare_piercebleed_04.dbr,Original,records\item\lootmagicalaffixes\Prefix\default\rare_piercebleed_04.dbr
Legendary,Prefix,Glacial,0.452079566003617,0.0347753512310474,xpack/swordb_l04.dbr,rare_coldslow_02.dbr,rare_coldslow_02.dbr,Original,records\item\lootmagicalaffixes\Prefix\default\rare_coldslow_02.dbr
Legendary,Prefix,Arctic,1.80831826401447,0.13910140492419001,xpack/swordb_l04.dbr,rare_coldslow_03.dbr,rare_coldslow_03.dbr,Original,records\item\lootmagicalaffixes\Prefix\default\rare_coldslow_03.dbr
Legendary,Prefix,Rogue's,6.78119349005425,0.521630268465712,xpack/swordb_l04.dbr,character_skillmasteryd_01.dbr,character_skillmasteryd_01.dbr,Original,records\item\lootmagicalaffixes\Prefix\default\character_skillmasteryd_01.dbr
Legendary,Prefix,Dreadful,3.16455696202532,0.24342745861733203,xpack/swordb_l04.dbr,rare_dreadful_weapon_04.dbr,rare_dreadful_weapon_04.dbr,Original,records\item\lootmagicalaffixes\Prefix\default\rare_dreadful_weapon_04.dbr
Legendary,Prefix,Savage,0.9041591320072329,0.0695507024620949,xpack/swordb_l04.dbr,rare_oa%dmg_06.dbr,rare_oa%dmg_06.dbr,Original,records\item\lootmagicalaffixes\Prefix\default\rare_oa%dmg_06.dbr
Legendary,Prefix,Weightless,54.249547920434,4.17304214772569,xpack/swordb_l04.dbr,character_reducedequipreq_03.dbr,character_reducedequipreq_03.dbr,Original,records\item\lootmagicalaffixes\Prefix\default\character_reducedequipreq_03.dbr
Legendary,Prefix,Titanic,1.1754068716094,0.0904159132007233,xpack/swordb_l04.dbr,rare_%dmgstr_02.dbr,rare_%dmgstr_02.dbr,Original,records\item\lootmagicalaffixes\Prefix\default\rare_%dmgstr_02.dbr
Legendary,Prefix,Volcanic,1.80831826401447,0.13910140492419001,xpack/swordb_l04.dbr,rare_fireburn_03.dbr,rare_fireburn_03.dbr,Original,records\item\lootmagicalaffixes\Prefix\default\rare_fireburn_03.dbr
Legendary,Prefix,Ferocious,1.35623869801085,0.10432605369314199,xpack/swordb_l04.dbr,rare_oa%dmg_07.dbr,rare_oa%dmg_07.dbr,Original,records\item\lootmagicalaffixes\Prefix\default\rare_oa%dmg_07.dbr
Legendary,Prefix,Murderous,1.35623869801085,0.10432605369314199,xpack/swordb_l04.dbr,rare_oa%currentlife_02.dbr,rare_oa%currentlife_02.dbr,Original,records\item\lootmagicalaffixes\Prefix\default\rare_oa%currentlife_02.dbr
Legendary,Prefix,Herculean,1.1754068716094,0.0904159132007233,xpack/swordb_l04.dbr,rare_%dmgstr_03.dbr,rare_%dmgstr_03.dbr,Original,records\item\lootmagicalaffixes\Prefix\default\rare_%dmgstr_03.dbr
Legendary,Prefix,Impaling,1.1754068716094,0.0904159132007233,xpack/swordb_l04.dbr,rare_piercebleed_05.dbr,rare_piercebleed_05.dbr,Original,records\item\lootmagicalaffixes\Prefix\default\rare_piercebleed_05.dbr
Legendary,Prefix,Treacherous,0.9041591320072329,0.0695507024620949,xpack/swordb_l04.dbr,rare_oa%currentlife_01.dbr,rare_oa%currentlife_01.dbr,Original,records\item\lootmagicalaffixes\Prefix\default\rare_oa%currentlife_01.dbr
Legendary,Prefix,Molten,0.452079566003617,0.0347753512310474,xpack/swordb_l04.dbr,rare_fireburn_02.dbr,rare_fireburn_02.dbr,Original,records\item\lootmagicalaffixes\Prefix\default\rare_fireburn_02.dbr
Legendary,Prefix,Resistant,8.764241893076251,0.6741724533135579,xpack/torsomage_l04.dbr,defensive_resistcold_03.dbr,defensive_resistcold_03.dbr,Original,records\item\lootmagicalaffixes\Prefix\default\defensive_resistcold_03.dbr
Legendary,Prefix,Staunch,5.8428279287175,0.449448302209038,xpack/torsomage_l04.dbr,defensive_protection_06.dbr,defensive_protection_06.dbr,Original,records\item\lootmagicalaffixes\Prefix\default\defensive_protection_06.dbr
Legendary,Prefix,Resistant,0.438212094653812,0.0337086226656779,xpack/torsomage_l04.dbr,defensive_resistmulti_coldfire_03.dbr,defensive_resistmulti_coldfire_03.dbr,Original,records\item\lootmagicalaffixes\Prefix\default\defensive_resistmulti_coldfire_03.dbr
Legendary,Prefix,Savant's,2.337131171487,0.17977932088361498,xpack/torsomage_l04.dbr,character_attributeenergy_04.dbr,character_attributeenergy_04.dbr,Original,records\item\lootmagicalaffixes\Prefix\default\character_attributeenergy_04.dbr
